roi_index,effector_T_cell_degree_centrality,im_malignant_epithelial_cell_exhausted_T_cell,im_malignant_epithelial_cell_malignant_epithelial_cell,effector_T_cell,malignant_epithelial_cell,effector_T_cell_average_clustering,im_malignant_epithelial_cell_effector_T_cell,exhausted_T_cell_average_clustering,exhausted_T_cell_closeness_centrality,im_effector_T_cell_malignant_epithelial_cell,im_effector_T_cell_effector_T_cell,im_effector_T_cell_exhausted_T_cell,effector_T_cell_closeness_centrality,im_exhausted_T_cell_exhausted_T_cell,malignant_epithelial_cell_closeness_centrality,exhausted_T_cell,malignant_epithelial_cell_degree_centrality,malignant_epithelial_cell_average_clustering,moranI,exhausted_T_cell_degree_centrality,im_exhausted_T_cell_effector_T_cell,im_exhausted_T_cell_malignant_epithelial_cell,state_label,PatientID
10,0.651951196551,1.78498578235,0.0500484800048,0.372356302301,0.963300001076,1.04036382227,1.5254211737,0.522865477166,0.721700281021,1.5254211737,0.478634247392,2.12293319662,0.830337835781,-0.639154330746,1.8348427973,0.146396208314,1.77907359397,0.399042711273,-0.597496328429,0.516544352958,2.12293319662,1.78498578235,1,2
11,0.985903315148,1.79887819355,0.170341469192,0.709433525596,0.713282891428,0.956388096775,1.50218325213,0.522865477166,0.693295692065,1.50218325213,0.422461536391,2.05854346117,1.14495105396,-0.639154330746,1.56284663435,0.15143896127,1.52129790757,-0.195376995472,-0.102761858453,0.480471404074,2.05854346117,1.79887819355,1,2
12,0.772280569252,-0.900985932628,0.227359450134,0.364950824244,0.743852313057,0.901040146406,1.82019034027,-0.891333809783,-0.931945777628,1.82019034027,0.179906293854,-0.886082871419,0.992232529362,-0.639154330746,1.86494196127,-0.816727215857,1.80575586736,0.252678244311,-0.737659495108,-0.808552747867,-0.886082871419,-0.900985932628,2,2
13,0.966805888752,2.02942569689,0.0657833105183,0.674832237895,0.67241145058,0.717856577775,1.41337574082,0.373611230743,0.30991346199,1.41337574082,0.422461536391,1.78431897619,1.15284471864,-0.639154330746,1.75959934148,-0.45505032311,1.71083514385,-0.336527294245,-1.15508001249,-0.228755431372,1.78431897619,2.02942569689,1,2
14,1.30394483511,2.02267642657,0.0065082761498,1.13003827706,0.585824196666,0.829758912263,1.31889200644,0.373611230743,0.225746055922,1.31889200644,0.334670546598,1.34897439838,1.32393614914,-0.639154330746,1.61819686941,-0.475378045068,1.5763219984,-0.230427136887,-0.354612373059,-0.259701420988,1.34897439838,2.02267642657,1,2
15,0.817179787437,1.36833945993,0.374166691022,0.4524399404,0.752808630136,0.998368503593,1.89883575806,1.41252899464,0.276907690911,1.89883575806,0.640879458541,2.00627249063,1.0565091973,-0.639154330746,1.86100003047,-0.394768038328,1.80228097748,0.14479574258,-0.934021041074,-0.366193522881,2.00627249063,1.36833945993,1,2
16,1.22307074947,0.566361056399,0.18886767702,1.07376876103,0.452686499155,0.748491251426,1.25266114644,1.16362332713,0.531772837907,1.25266114644,0.661970892023,2.06830357181,1.33504561354,-0.639154330746,1.57119104509,-0.153389519862,1.52968221077,-0.839932285739,-0.73269445459,-0.115843271951,2.06830357181,0.566361056399,1,2
17,1.4577403002,-0.900985932628,0.0451640290395,1.3432960883,0.528173512662,0.92861335731,1.21598373474,1.41252899464,0.243488383758,1.21598373474,0.315667041929,2.10399395294,1.58486778343,-0.639154330746,1.57899941423,-0.483799563165,1.53749901629,-0.959446397357,-0.326371612307,-0.459043900302,2.10399395294,-0.900985932628,1,2
18,0.46222280981,-0.900985932628,-0.399737216,0.486984882504,0.281040743573,0.847065868359,-0.425480171504,-0.891333809783,-0.931945777628,-0.425480171504,0.905732071434,-0.886082871419,0.421082439236,-0.639154330746,0.380663667965,-0.816727215857,0.249882449391,0.132474666216,-0.254604517135,-0.808552747867,-0.886082871419,-0.900985932628,2,3
19,0.707972592086,-0.900985932628,-0.491083268086,0.693972173791,0.173830377946,0.561032515591,-0.367020450398,0.918610906343,0.00102428844596,-0.367020450398,0.443129851183,1.14291737917,0.585325442324,-0.639154330746,0.413315790723,-0.619393756714,0.293590499127,0.334797897738,0.715009883847,-0.561505297686,1.14291737917,-0.900985932628,1,3
20,1.00261046519,-0.229089483792,-0.16708451684,0.935218987011,-0.135810981258,0.641273716462,-0.253445105832,0.757469026038,0.303443543225,-0.253445105832,0.126194186073,0.19417371865,0.885850846783,-0.639154330746,0.18578818631,-0.442517345678,0.0463204472348,-0.126725610501,0.797753850633,-0.310315295576,0.19417371865,-0.229089483792,2,3
21,0.693031113267,-0.900985932628,-0.347454184677,0.715909558959,0.042956859475,0.729653477372,-0.757695994172,0.918610906343,0.0268154230025,-0.757695994172,0.515791006822,-0.886082871419,0.581552039274,-0.639154330746,-0.0292750427475,-0.629011200574,-0.0743366286126,-0.0758447358774,-0.102393068646,-0.57341435041,-0.886082871419,-0.900985932628,2,3
22,0.614818814289,-0.900985932628,-0.487559842435,0.617346180929,0.211886677322,0.599289103931,-0.580725749712,0.918610906343,0.0330351151036,-0.580725749712,0.43344530254,1.17049485636,0.566764272828,-0.639154330746,0.0135411223498,-0.627547672434,-0.0110109319925,0.418401012323,0.617746993305,-0.571601218409,1.17049485636,-0.900985932628,1,3
23,1.00239117303,-0.172183977662,0.161362187464,0.978208410692,-0.355747664912,0.69707451935,-0.616621013965,0.757469026038,0.266719148934,-0.616621013965,0.069314182389,0.0877985261533,0.939161193037,-0.639154330746,-0.42623457132,-0.472719303816,-0.460493857715,0.11414341581,0.950843585519,-0.349388964605,0.0877985261533,-0.172183977662,1,3
24,0.763595173868,-0.900985932628,0.215957282221,0.754633391518,-0.337099415207,0.801441515544,-1.00540069693,1.16362332713,0.299298436608,-1.00540069693,0.275502104726,-0.886082871419,0.752006452769,-0.639154330746,-0.413578079753,-0.461657605613,-0.509712427147,-0.145782137315,1.79344631845,-0.401776425333,-0.886082871419,-0.900985932628,2,3
25,0.156175957946,-0.900985932628,-0.136066005031,-0.0653172680354,-0.0100325736224,0.935611067571,-0.553442242165,1.41252899464,0.0420760002156,-0.553442242165,0.0375960034025,-0.886082871419,0.42479690441,-0.639154330746,-0.220277580797,-0.620192885011,-0.261055164903,0.248251450485,0.950854396828,-0.601799148799,-0.886082871419,-0.900985932628,2,3
26,0.365438278047,-0.900985932628,-0.0599896582581,0.214762449557,-0.116707010054,0.778881058319,-0.74148510612,-0.891333809783,-0.931945777628,-0.74148510612,0.607471521826,-0.886082871419,0.420351278098,-0.639154330746,-0.43848964363,-0.816727215857,-0.398262468255,0.09606854334,1.93540061769,-0.808552747867,-0.886082871419,-0.900985932628,2,3
27,-0.0066467865731,0.587910857747,-0.766121593696,-0.181724596705,1.10654400353,0.938286317118,-0.4183936255,1.00150699126,0.781102592771,-0.4183936255,0.703470669551,-0.886082871419,0.0603892306551,2.2385436141,-0.154431269321,0.367331129234,-0.145083338871,-0.225134544141,2.14944958943,0.489883643582,-0.886082871419,0.587910857747,1,4
28,0.25389480723,0.47720430095,-0.36411582238,-0.0445452338314,0.187485443607,0.72736978237,-0.471645801366,0.999844590367,0.995189285661,-0.471645801366,0.156437307517,0.169503123204,0.318766582571,-0.639154330746,-0.510387574765,0.539546387409,-0.623300009142,-0.104408438392,1.87635378797,0.762980279296,0.169503123204,0.47720430095,1,4
29,0.741125238049,0.0670194759163,1.11962626849,0.406601582877,-0.803458737372,0.681991588555,-1.0135390461,0.98356272018,0.928745617373,-1.0135390461,-0.285916676081,0.200518930244,0.690987150261,-0.639154330746,-0.884253028693,0.751582156495,-0.913036018479,-0.184010397778,1.20144539306,0.956307988664,0.200518930244,0.0670194759163,1,4
30,0.113968903502,-0.00281884379464,-0.46134423022,0.00595540290926,0.440474022656,0.829305488523,-0.813871431049,0.951051634748,0.48372870521,-0.813871431049,0.988514642175,0.169503123204,0.137670888448,-0.639154330746,-0.596425403766,0.0199015336354,-0.650387373,-0.172132532119,2.12508166995,0.197899857891,0.169503123204,-0.00281884379464,1,4
31,0.558298805257,1.03099648166,1.92775296739,0.294072948782,-1.03795424252,0.745276177243,-0.0328901699268,1.08151632153,0.98183457985,-0.0328901699268,0.174976278571,0.902970836695,0.7479924837,-0.639154330746,-0.747222704348,0.574879829591,-0.911746155615,1.08773816117,0.209567886824,0.784786256278,0.902970836695,1.03099648166,1,4
32,0.629232334753,1.01303151214,2.349084767,0.267257293185,-1.21371188331,0.694403721944,-0.645734782804,1.09790298855,0.898564295981,-0.645734782804,-0.246466934819,1.10597620694,0.762403476658,1.59495595285,-0.73027978948,0.42070182797,-0.940925866878,-0.0805511244077,0.0923580248931,0.557325071476,1.10597620694,1.01303151214,1,4
33,0.287071123101,0.33748185137,0.285781707331,0.129471932354,-0.250856344958,0.721031139791,-0.875158011621,0.959172817203,0.892642421338,-0.875158011621,0.848314731714,1.35425485513,0.434380066562,-0.639154330746,-0.87288853008,0.356880112077,-0.846858527844,-0.035877268294,1.92293166101,0.570247106282,1.35425485513,0.33748185137,1,4
34,0.308492038874,2.04806636899,2.40118217601,0.142516753677,-1.32241305812,0.724755587627,1.41628584451,1.11795474944,0.92783065489,1.41628584451,0.699425651763,1.58483637101,0.526603806329,-0.639154330746,-1.00856817501,0.421450020931,-1.03670575189,3.94036119787,-0.477428595972,0.603790075581,1.58483637101,2.04806636899,1,4
35,0.197945149006,0.746634111705,1.56942394159,-0.0039032280932,-0.846739036769,0.838397314502,-0.586407508611,1.08151632153,0.748423332746,-0.586407508611,0.417276662192,1.46344281542,0.413532504795,2.04147799259,-0.88485294978,0.320686404138,-0.940198489728,-0.267257287042,1.90065531117,0.432434395641,1.46344281542,0.746634111705,1,4
36,1.23299608558,0.457296342464,0.729137985136,1.11308885181,-0.407436542127,0.666024068162,0.0664056310747,1.03362703483,1.43676432008,0.0664056310747,0.00791862033921,0.690992528724,1.12910306561,1.13584617596,-0.61720446013,1.63452479774,-0.685752184552,0.221718395031,-0.682489002203,1.64920833601,0.690992528724,0.457296342464,1,5
37,0.610279360269,0.595242643546,-0.141404059203,0.429369298624,0.137766618843,0.607633104278,0.0321648059026,1.18341488346,1.1234340984,0.0321648059026,0.278128553762,0.95609952765,0.59049599912,1.05436178866,-0.213121273645,1.3987834276,-0.378029108937,-0.224456344685,0.87804563778,1.40489699461,0.95609952765,0.595242643546,1,5
38,0.434339867705,0.649029490219,-0.163903814241,0.240611076941,0.266099373199,0.71575354439,-0.542933576063,1.1256738734,0.922293191609,-0.542933576063,0.479376021038,0.64705749859,0.376984474603,-0.639154330746,-0.621543758044,0.945342224718,-0.526193180924,-0.0254452009583,2.22853861311,1.10380890074,0.64705749859,0.649029490219,1,5
39,0.964650786847,0.24565553109,0.33277153802,0.82311893397,-0.219584515395,0.649836473738,0.309646108273,1.02942557039,1.14577057771,0.309646108273,0.10555787465,0.805178830578,0.902750107842,1.4857175905,-0.654895670381,1.34224622464,-0.676998541356,0.0019006796103,0.891185653633,1.37188306389,0.805178830578,0.24565553109,1,5
40,0.938349462893,0.965336181167,0.70276748275,0.77048659354,-0.470018508942,0.687342452409,0.439068449908,1.12447064077,1.32403192281,0.439068449908,-0.0076050501625,0.437209110364,0.955653283087,0.920921515466,-0.623412730712,1.52152432399,-0.743294084467,-0.0829782687343,1.41891358285,1.52489738684,0.437209110364,0.965336181167,1,5
41,0.895984752274,1.19379436334,0.717169642596,0.718024703171,-0.360526635916,0.894053564684,-0.374051622052,1.2002543333,1.36103360267,-0.374051622052,0.0460400528569,-0.102756538436,0.941261099774,1.54977965084,-0.650046404077,1.56462076659,-0.783762486367,0.0492237485442,1.97099480203,1.52528374786,-0.102756538436,1.19379436334,1,5
42,1.26334743936,0.0212867506508,1.25015739991,1.13941826859,-0.712984093924,0.632955310824,-0.0722959859397,0.975068781567,1.09238825007,-0.0722959859397,-0.0491171584465,1.19868173755,1.23867195104,1.46790932351,-0.758273221951,1.54577455457,-0.852687769468,0.935884715917,0.163554269263,1.56390272169,1.19868173755,0.0212867506508,1,5
43,0.989167419294,1.27840484482,1.06039060246,0.879789741699,-0.543876206466,0.770037005869,0.025152838716,0.958172434252,1.46281668596,0.025152838716,0.0845842541094,1.01207416143,0.900774255114,1.00827329736,-0.741196068056,1.62377138258,-0.812473915831,0.416623306409,1.00204514939,1.66743937802,1.01207416143,1.27840484482,1,5
44,0.444029300649,1.19453831028,-0.0605168608012,0.30382333652,0.488966859542,0.843413535878,-0.292644994412,1.18669091779,1.41310445229,-0.292644994412,0.693909081701,0.52236639322,0.281936203975,1.96911266756,-0.590939104412,1.6071228068,-0.56982747262,-0.391645980192,0.832506664942,1.51532217504,0.52236639322,1.19453831028,1,5
45,0.747929253055,-0.0325395315932,0.618429199806,0.459637242843,-0.530823467119,0.688601019832,-0.181122812608,1.49635033601,0.467886458719,-0.181122812608,0.04009886949,0.534781155223,0.91376983896,2.48466217888,-0.557214539212,-0.158752645691,-0.648991671885,-0.53060746721,1.32278290859,-0.242321715347,0.534781155223,-0.0325395315932,1,6
46,0.62553846115,0.31441244121,0.120820706928,0.421445242004,-0.290781106501,0.825525773078,0.00421903346624,1.31250416633,0.492130886981,0.00421903346624,0.207534674259,0.725568341597,0.879876146914,2.46260421913,-0.527635235648,-0.044911027493,-0.571410677318,-0.315693930122,1.61214420717,-0.0579174160485,0.725568341597,0.31441244121,1,6
47,0.0888978043916,1.09121022989,-0.942233675627,0.0549674039013,0.975228732934,0.9997560711,-0.184451785689,0.918610906343,0.157642279273,-0.184451785689,0.917721361306,1.0016778069,0.325859019426,-0.639154330746,0.124191172694,-0.456123933426,0.0169775816954,-0.547643036436,1.49131812478,-0.361440214624,1.0016778069,1.09121022989,1,6
48,0.739855091936,0.266869060633,0.726803153911,0.458637168226,-0.574630046404,0.707620665535,-0.189085559109,1.52438471238,0.252033883474,-0.189085559109,0.167292925606,0.871327095045,0.984810066274,2.48644944812,-0.584277607211,-0.293414185817,-0.651235006557,-0.00862913875455,0.740392111851,-0.39431073855,0.871327095045,0.266869060633,1,6
49,0.509171713499,-0.127914304742,-0.262111460297,0.338608840382,-0.068207230707,0.873496978666,-0.11252731822,1.52438471238,0.140171607319,-0.11252731822,0.367676251462,0.954448590048,0.725602679544,2.48644944812,-0.194490719659,-0.311514158518,-0.265828762511,0.442828939839,1.75666211896,-0.408978394087,0.954448590048,-0.127914304742,1,6
50,-0.00304567085993,-0.900985932628,-0.851627017487,-0.0918302141157,0.709625802773,0.926678619061,-0.129128023336,-0.891333809783,-0.931945777628,-0.129128023336,0.990630326762,-0.886082871419,0.173444827734,-0.639154330746,0.21893029534,-0.816727215857,0.173996850472,0.35000502517,1.5946910066,-0.808552747867,-0.886082871419,-0.900985932628,2,6
51,0.321473473732,-0.900985932628,0.0403191891081,0.0580340324955,0.0132971353122,0.961129919073,-0.10590683721,1.41252899464,0.0330969263183,-0.10590683721,0.449940597289,-0.886082871419,0.6674150963,-0.639154330746,-0.377024148454,-0.602306125217,-0.377114885608,0.21188194625,1.09384046722,-0.583043412618,-0.886082871419,-0.900985932628,2,6
52,-0.0355355867448,-0.900985932628,-0.708563029763,-0.159792495302,0.686499168589,0.809050529073,-0.37594537093,1.41252899464,-0.0180223134706,-0.37594537093,1.20416465212,-0.886082871419,0.184972337054,-0.639154330746,0.122500772188,-0.61563251264,0.274958917039,-0.193452184061,0.898852060568,-0.597016240612,-0.886082871419,-0.900985932628,2,6
53,-0.555937427643,-0.900985932628,-1.00071159271,-0.607237532731,1.18535204783,0.750306162454,-0.608982193575,-0.891333809783,-0.931945777628,-0.608982193575,2.16179655432,-0.886082871419,-0.123972999513,-0.639154330746,0.841025684433,-0.816727215857,0.777146121653,0.211845873165,1.77379047802,-0.808552747867,-0.886082871419,-0.900985932628,2,6
54,-0.969420932073,-0.900985932628,-0.0198729574715,-1.04020639151,1.44134324317,1.34853160415,-1.37969284275,-0.891333809783,-0.931945777628,-1.37969284275,-1.16429177599,-0.886082871419,-0.526530137966,-0.639154330746,1.70604729549,-0.816727215857,1.66088367466,1.71950264346,-1.68898861297,-0.808552747867,-0.886082871419,-0.900985932628,2,7
55,-1.05564005753,-0.900985932628,-0.260519739463,-1.10328884553,1.48420417807,-1.44358069665,-1.37969284275,-0.891333809783,-0.931945777628,-1.37969284275,-1.16429177599,-0.886082871419,-1.20055715708,-0.639154330746,1.49052107959,-0.816727215857,1.47860328252,1.97950397943,0.65255353354,-0.808552747867,-0.886082871419,-0.900985932628,2,7
56,-0.961653839064,-0.900985932628,-0.189981077667,-1.04584389093,1.37827770948,0.470072724486,1.44894548969,-0.891333809783,-0.931945777628,1.44894548969,-1.16429177599,-0.886082871419,-0.611861413533,-0.639154330746,1.09122854516,-0.816727215857,1.1435553983,1.76428630679,0.294009637158,-0.808552747867,-0.886082871419,-0.900985932628,2,7
57,-0.964019538198,-0.900985932628,-0.208963391858,-1.04729663083,1.30318387063,0.470072724486,0.39857886712,-0.891333809783,-0.931945777628,0.39857886712,-1.16429177599,-0.886082871419,-0.621213744008,-0.639154330746,1.45290406261,-0.816727215857,1.40776312593,1.22019710106,-0.026438511526,-0.808552747867,-0.886082871419,-0.900985932628,2,7
58,-1.05564005753,-0.900985932628,-0.556153379267,-1.10328884553,1.43186943172,-1.44358069665,-1.37969284275,-0.891333809783,-0.931945777628,-1.37969284275,-1.16429177599,-0.886082871419,-1.20055715708,-0.639154330746,1.47630597635,-0.816727215857,1.43241767689,1.06229282355,0.481513088894,-0.808552747867,-0.886082871419,-0.900985932628,6,7
59,-0.958632177447,-0.900985932628,-0.381998047462,-1.05237536968,1.23364470154,-0.00846736643197,1.6827552918,-0.891333809783,-0.931945777628,1.6827552918,-1.16429177599,-0.886082871419,-0.54251754973,-0.639154330746,1.41975323234,-0.816727215857,1.37237102993,1.00793134016,0.952511977571,-0.808552747867,-0.886082871419,-0.900985932628,2,7
60,-0.874462040685,-0.900985932628,-0.208838374626,-0.992051870516,1.30623745615,0.470072724486,1.44894548969,-0.891333809783,-0.931945777628,1.44894548969,-1.16429177599,-0.886082871419,-0.367272750263,-0.639154330746,1.4977222462,-0.816727215857,1.45474555639,0.987805050025,-1.14711761923,-0.808552747867,-0.886082871419,-0.900985932628,2,7
61,-1.05564005753,-0.900985932628,-0.493810780894,-1.10328884553,1.33567668255,-1.44358069665,-1.37969284275,-0.891333809783,-0.931945777628,-1.37969284275,-1.16429177599,-0.886082871419,-1.20055715708,-0.639154330746,1.47566178607,-0.816727215857,1.4317426085,0.782319559377,0.557671546348,-0.808552747867,-0.886082871419,-0.900985932628,6,7
62,-1.05564005753,-0.900985932628,-0.412431704271,-1.10328884553,1.30286160951,-1.44358069665,-1.37969284275,-0.891333809783,-0.931945777628,-1.37969284275,-1.16429177599,-0.886082871419,-1.20055715708,-0.639154330746,1.35923772259,-0.816727215857,1.30631416866,0.490113776982,1.34411565142,-0.808552747867,-0.886082871419,-0.900985932628,6,7
63,-0.404895745643,-0.900985932628,0.0955008636964,-0.68448874345,1.0193473147,0.564092599656,1.01956672443,-0.891333809783,-0.931945777628,1.01956672443,-1.16429177599,-0.886082871419,-0.0531718594159,-0.639154330746,1.61584136041,-0.816727215857,1.57400842716,0.584678901888,0.325280473524,-0.808552747867,-0.886082871419,-0.900985932628,2,8
64,-0.295099761559,1.7942657332,-0.190132364256,-0.598859755474,1.07561501587,0.407672325538,0.331603885678,0.918610906343,0.26868862718,0.331603885678,0.703470669551,-0.886082871419,-0.146692477643,-0.639154330746,1.41580729637,-0.500694876442,1.36812135866,0.979801882033,0.477801305589,-0.415656901318,-0.886082871419,1.7942657332,2,8
65,-0.639364919228,1.5478987735,-0.277526376766,-0.844532875316,1.23364470154,0.153388974521,0.371563658314,2.26944671587,0.255699603878,0.371563658314,2.24702879664,-0.886082871419,-0.319283676708,-0.639154330746,1.41600056024,-0.506745809434,1.36832968354,0.00678491609541,0.413696918506,-0.544639767263,-0.886082871419,1.5478987735,2,8
66,-0.411736030758,-0.900985932628,0.336018435218,-0.648355569998,0.86706378199,0.821474494598,0.947324172974,-0.891333809783,-0.931945777628,0.947324172974,-1.16429177599,-0.886082871419,0.00590329671369,-0.639154330746,1.51895079324,-0.816727215857,1.47665965052,0.476042966437,0.257448449766,-0.808552747867,-0.886082871419,-0.900985932628,2,8
67,-0.752815974919,-0.900985932628,-0.165821323957,-0.827724922039,1.28152093074,1.68918897155,0.572426883227,-0.891333809783,-0.931945777628,0.572426883227,2.24702879664,-0.886082871419,-0.209428182989,-0.639154330746,1.57362962391,-0.816727215857,1.53212641669,0.405895946797,0.125174493664,-0.808552747867,-0.886082871419,-0.900985932628,2,8
68,-0.809298213044,-0.900985932628,-0.30653805639,-0.891644756902,1.435966975,1.2329417274,0.610342512131,-0.891333809783,-0.931945777628,0.610342512131,2.41661564526,-0.886082871419,-0.371244061687,-0.639154330746,1.67601788807,-0.816727215857,1.63235122967,0.289012246598,0.681983589321,-0.808552747867,-0.886082871419,-0.900985932628,2,8
69,0.312655907867,-0.900985932628,0.935721178791,-0.132171204499,0.0119124287194,0.397919790685,1.30430591632,-0.891333809783,-0.931945777628,1.30430591632,1.28482362068,-0.886082871419,0.579411085206,-0.639154330746,1.12875422009,-0.816727215857,1.07248320202,-1.87443792164,0.691785204756,-0.808552747867,-0.886082871419,-0.900985932628,2,8
70,-0.128464254675,-0.900985932628,0.451793893631,-0.408956530963,0.625583566992,0.705290986597,0.793959050168,-0.891333809783,-0.931945777628,0.793959050168,1.13014235042,-0.886082871419,0.130078803156,-0.639154330746,1.07399278253,-0.816727215857,1.01276986142,0.829007521971,1.19108879562,-0.808552747867,-0.886082871419,-0.900985932628,2,8
71,-0.516812680111,-0.900985932628,0.081019231326,-0.681962808322,1.26944258802,1.10147528977,1.06774802476,-0.891333809783,-0.931945777628,1.06774802476,1.62267835727,-0.886082871419,-0.0970271193575,-0.639154330746,1.51176670634,-0.816727215857,1.46926767106,1.09279686818,-0.0976259821725,-0.808552747867,-0.886082871419,-0.900985932628,2,8
72,0.68463119399,1.28020295734,1.37567599875,0.267636899316,-0.83353568248,0.518759750297,-0.0924226680287,1.17734995448,0.649081722972,-0.0924226680287,-0.0988838944997,1.44511991337,0.826966354991,2.25104329133,-0.728055133162,0.761958083624,-0.829367204562,0.648899181797,0.339233612105,0.69383997912,1.44511991337,1.28020295734,1,9
73,0.959845418973,0.877938172085,0.425789100454,0.653469816373,-0.488302553917,0.604710690289,-0.227389530743,1.18480657943,1.16225552495,-0.227389530743,-0.0708169613747,0.644645694442,1.00081814719,1.59495595285,-0.666378633013,1.22677550393,-0.658216297479,-0.270232038211,1.72657961913,1.16416768608,0.644645694442,0.877938172085,1,9
74,1.13829264659,0.858087454798,0.491403110392,0.924250998111,-0.520579089756,0.565364539199,-0.238759381743,1.14246867593,1.09768733538,-0.238759381743,-0.0514763609291,0.288517430625,1.15679494827,0.702176998131,-0.673834691553,0.910635848232,-0.689337203178,0.0323269642493,0.0268744718618,0.985024658088,0.288517430625,0.858087454798,1,9
75,0.55763764309,0.897923494744,0.161375569183,0.145640526653,-0.300771976743,0.52144872885,-0.255016954888,1.15496006815,0.709344854136,-0.255016954888,-0.235053892825,1.60265401372,0.667988587874,2.20581740643,-0.592293190878,1.16003021098,-0.637400996961,0.484049025414,0.145796517892,1.05628397779,1.60265401372,0.897923494744,1,9
76,0.955721688118,0.923569639217,0.292446322835,0.643729746065,-0.471305804598,0.51751062552,-0.414792181007,1.17952399622,1.31270535842,-0.414792181007,-0.0477676562821,0.641483127704,1.01038577308,1.53732905383,-0.613771463801,1.63042544886,-0.648151776373,0.0985933308107,-0.287049862448,1.51118853785,0.641483127704,0.923569639217,1,9
77,0.927376306014,0.785251308789,-0.0557687323684,0.767454861457,-0.189264572709,0.594383110427,-0.522223994365,1.12757226596,1.26139621784,-0.522223994365,0.144500479519,0.439223179747,0.900933830483,1.6693053814,-0.635274291327,1.49244561975,-0.574010187222,0.0718926265651,1.37059165264,1.40731974617,0.439223179747,0.785251308789,1,9
78,0.210923504378,0.845059671346,-0.88954472991,-0.0428502315744,0.770078086822,0.775686342963,-0.369251625714,1.16039527815,0.681460634966,-0.369251625714,0.108151789585,1.40751116896,0.235844806369,2.3303443973,-0.121246061544,1.08033031503,-0.0192198493266,-0.104396835965,0.316541160651,0.955838068257,1.40751116896,0.845059671346,1,9
79,0.559330460917,0.729657760823,-0.824124282197,0.298556906484,0.46854590353,0.556649588906,-0.305618673568,1.19337952229,1.34829195863,-0.305618673568,0.292676852127,0.642114656505,0.679762210923,1.67947043857,-0.218415112675,1.62468990065,-0.174091245123,-0.14334110881,1.40935843396,1.49904913211,0.642114656505,0.729657760823,1,9
80,0.454000754225,0.746476161157,-0.801245388011,0.189224937562,0.515376779744,0.603177440444,-0.0992897897018,1.15310427936,1.45563602324,-0.0992897897018,0.465147982856,0.704308269153,0.711908836245,1.28713540173,-0.0467685920924,1.68642586941,0.0318014331383,0.0932426425927,1.30006039052,1.6270580426,0.704308269153,0.746476161157,1,9
81,0.399590126474,1.30623269402,0.277152610111,-0.00338114648421,0.155015557606,0.609360833332,1.33113009857,1.02988335983,1.3384297699,1.33113009857,0.380413208694,0.31899059299,0.676432462052,1.3863686358,0.322090536614,1.53966619189,0.205867823283,0.404947739709,0.0519316646517,1.58043515216,0.31899059299,1.30623269402,1,10
82,0.685306722881,1.48269623233,0.867724006676,0.294429351961,-0.563476126929,0.63505677465,0.682396017279,1.17086224938,1.39678053528,0.682396017279,0.0604303828408,0.602933246517,0.88343274443,1.00305510477,-0.091059503386,1.62512639157,-0.299395754572,-0.390425960401,0.481313629745,1.60712346235,0.602933246517,1.48269623233,1,10
83,1.0574773565,1.74807875485,1.5525103192,0.817390814584,-1.01065106316,0.73855939117,0.289438726878,1.0453996501,1.23963002508,0.289438726878,-0.0358732162426,0.818323488958,1.11942770114,1.05436178866,-0.348287953946,1.47237270763,-0.545763426041,0.650512371702,-0.533507721743,1.49064577605,0.818323488958,1.74807875485,1,10
84,0.454000754225,1.18858182643,0.089558533031,-0.0323214453884,-0.0578408321648,0.494077328528,0.943171142462,0.947986617383,1.48300515247,0.943171142462,-0.426747433515,0.949329001869,0.70842656865,1.29241187784,0.430140367283,1.68960172022,0.343766500456,-0.497122549491,-0.326960757131,1.70439186583,0.949329001869,1.18858182643,1,10
85,0.399207300532,1.14054946823,0.288252475845,-0.0226629016779,-0.296561137037,0.558894268847,0.423286722485,1.11632620375,1.54465816542,0.423286722485,-0.313421765006,1.00913182022,0.613438787208,0.904008614461,0.274166983897,1.77208150514,0.139499987992,-0.754003562144,0.169391800719,1.76380553052,1.00913182022,1.14054946823,1,10
86,0.517096278779,1.46179267773,0.559511671477,0.253205368343,-0.573421651578,0.728312375253,0.494215437381,1.06147472959,1.50154455736,0.494215437381,0.318017785408,0.807905027347,0.720463475008,0.618969477706,0.0227239165261,1.74103744976,-0.106835931881,-0.565591661279,-0.195112552553,1.74235001156,0.807905027347,1.46179267773,1,10
87,0.673789991396,1.25209431053,0.418802972167,0.182584336043,-0.279305645172,0.523183584532,0.818755427154,0.992919884053,1.7728680569,0.818755427154,-0.356138574795,1.15939123034,0.893342561052,1.15862412392,0.281875479907,1.83231777778,0.145642165658,-0.599630425743,0.0142339706194,1.82424343513,1.15939123034,1.25209431053,1,10
88,0.393959293703,1.20574195549,0.370360048256,0.00378703358375,-0.0934967238631,0.722895386175,0.852802713544,1.01757365965,1.89255996237,0.852802713544,-0.621933551673,1.25196592581,0.611387606632,0.856498536479,0.402368723823,1.84614057953,0.310076959648,-0.740734237148,1.04943837169,1.84606103846,1.25196592581,1.20574195549,1,10
89,0.330024740697,1.31065976628,0.253994405289,0.0514952320815,0.0188947473862,0.75973617217,1.03475173081,1.11474326966,1.84943283581,1.03475173081,0.621529893387,1.40566882034,0.547596172191,1.43239810112,0.566681711315,1.84587546033,0.451460257057,-0.954004833054,-0.244182398663,1.83198695667,1.40566882034,1.31065976628,1,10
